Country,Latitude,Longitude,Year,Month,Day,Secchi (m),NLA *,State,Water Body,County (Borough/Parrish),GNIS ID,GNIS Feature Name,GNIS Class,GNIS County,GNIS Latitude,GNIS Longitude,GNIS Elevation (m)
USA,41.5677,-82.7016,2005,9,3,1.0922,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2005,9,10,1.7018,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2005,10,1,2.1844,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2005,10,14,1.3716,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2005,10,29,1.3208,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,4,15,1.0414,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,4,22,1.27,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,5,5,2.5908,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,5,20,1.0414,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,5,27,1.8796,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,6,3,3.0988,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,6,10,1.5748,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,6,23,1.651,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,7,21,2.1844,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,7,29,3.7084,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,8,19,1.778,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,8,25,1.8796,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,9,3,0.3048,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,9,8,1.2446,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,9,16,1.5748,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,10,1,1.9812,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,10,5,1.2954,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,10,15,1.9304,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2006,10,21,1.6256,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,5,10,0.9652,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,5,17,1.3462,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,5,23,1.8542,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,6,6,1.4224,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,6,14,2.1844,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,6,20,1.9304,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,7,5,2.6924,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,7,11,2.3876,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,7,18,2.286,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,7,27,2.8956,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,8,2,2.2352,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,8,23,1.6256,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,8,30,1.1684,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,9,6,0.9652,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,10,4,1.2954,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,10,10,1.5494,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2008,10,18,1.524,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,4,18,0.5588,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,4,25,0.5334,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,5,2,0.8636,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,5,8,0.7366,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,5,15,0.8636,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,5,29,1.27,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,6,5,2.1844,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,6,20,1.3462,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,6,27,2.9718,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,7,19,1.905,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,7,31,2.1844,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,8,7,1.651,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,8,29,2.1844,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,9,11,1.6002,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,10,3,1.6256,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,10,25,0.3302,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2009,11,8,0.9652,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,4,21,2.0828,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,5,11,1.27,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,5,18,1.8796,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,5,25,1.8542,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,5,28,1.5748,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,6,1,2.0828,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,6,9,1.905,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,6,15,2.5146,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,6,22,2.0828,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,7,1,2.8448,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,7,6,2.0828,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,7,13,2.0828,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,7,20,2.1844,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,8,19,1.905,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,9,1,1.905,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,9,15,1.5748,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,9,22,1.5748,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,9,29,2.2098,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,10,7,1.9304,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,10,14,2.4892,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.5677,-82.7016,2007,10,28,1.0668,,Ohio,Erie,Ottawa,1075813,Lake Erie,Lake,Ottawa,41.5677,-82.7016,174
USA,41.65,-82.82,1995,7,7,1.2192,,Ohio,Erie (Put-in-Bay),Ottawa,1075813,Lake Erie,Lake,Ottawa,41.65,-82.82,174
USA,41.65,-82.82,1995,7,7,1.8288,,Ohio,Erie (Put-in-Bay),Ottawa,1075813,Lake Erie,Lake,Ottawa,41.65,-82.82,174
USA,41.65,-82.82,1995,7,7,3.6576,,Ohio,Erie (Put-in-Bay),Ottawa,1075813,Lake Erie,Lake,Ottawa,41.65,-82.82,174
USA,41.65,-82.82,1995,7,7,3.6576,,Ohio,Erie (Put-in-Bay),Ottawa,1075813,Lake Erie,Lake,Ottawa,41.65,-82.82,174
USA,41.65,-82.82,1995,7,7,4.572,,Ohio,Erie (Put-in-Bay),Ottawa,1075813,Lake Erie,Lake,Ottawa,41.65,-82.82,174
USA,41.65,-82.82,1995,7,7,4.572,,Ohio,Erie (Put-in-Bay),Ottawa,1075813,Lake Erie,Lake,Ottawa,41.65,-82.82,174
USA,38.891667,-82.6025,1978,5,1,1.5,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1978,8,18,1.1,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,5,9,1.1176,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,5,9,1.778,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,6,26,1.7018,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,6,26,1.016,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,7,29,1.4732,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,7,29,1.016,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,8,15,1.0668,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,8,15,1.3208,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,8,21,1.2192,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,8,21,0.9144,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,9,12,1.6256,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,9,12,0.9652,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,9,25,0.9144,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,9,25,1.2192,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,10,18,0.889,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1993,10,18,0.9144,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1995,5,7,1.1176,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1995,5,7,1.016,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1995,5,20,0.381,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1995,5,20,0.762,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,6,15,0.7874,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,6,15,0.9652,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,6,30,0.8128,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,6,30,1.2192,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,7,14,0.7112,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,7,14,1.0668,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,8,0,0.7112,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,8,1,0.9652,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,8,1,0.8128,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,8,18,1.016,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,8,31,0.8128,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,8,31,0.762,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,9,8,0.635,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1996,9,8,0.635,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.89,-82.6,1997,7,6,0.7112,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1997,5,11,0.7874,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1997,5,11,1.2192,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1997,5,30,0.9906,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1997,5,30,1.524,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1997,6,28,0.8128,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1997,6,28,1.2192,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1998,5,14,1.397,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1998,5,14,1.2446,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1998,6,22,1.0414,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1998,6,22,1.0668,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1998,7,3,0.7874,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1998,7,3,0.8636,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1998,8,10,0.6096,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1998,8,10,1.27,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1998,8,23,0.762,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1998,8,23,0.762,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.89,-82.6,1998,7,3,0.7874,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.89,-82.6,1998,7,3,0.8636,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.89,-82.6,1999,7,5,0.8128,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.89,-82.6,1999,7,5,1.016,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1999,7,29,0.6096,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1999,7,29,0.6604,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1999,9,2,0.8128,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1999,9,2,0.9144,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1999,9,10,0.508,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1999,9,10,0.6096,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1999,9,22,0.6604,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1999,9,22,0.8128,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1999,10,19,0.6096,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,1999,10,19,0.6096,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,5,23,0.8128,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,5,23,1.397,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,5,31,1.397,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,5,31,0.7874,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,6,9,0.9398,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,6,9,0.889,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,6,14,1.6256,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,6,14,1.016,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,7,1,0.7366,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,7,1,1.1176,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,7,26,1.016,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,7,26,0.9144,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,8,23,0.9144,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,8,23,0.8128,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,9,22,0.7874,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,38.891667,-82.6025,2000,9,22,0.9144,,Ohio,Jackson Lake,Jackson,1076130,Jackson Lake,Reservoir,Jackson,38.8917423,-82.6015516,213
USA,,,1975,5,13,0.81,,Ohio,Lake Vesuvius,Lawrence,1077119,Lake Vesuvius,Reservoir,Lawrence,38.6067463,-82.6298838,203
USA,,,1975,9,2,2.8,,Ohio,Lake Vesuvius,Lawrence,1077119,Lake Vesuvius,Reservoir,Lawrence,38.6067463,-82.6298838,203
USA,39.25,-84.5,1978,4,24,0.61,,Ohio,Winton Lake (West Fork Reservoir),Hamilton,1077658,West Fork of Mill Creek Lake,Reservoir,Hamilton,39.2600576,-84.4966103,205
USA,39.25,-84.5,1978,7,25,0.56,,Ohio,Winton Lake (West Fork Reservoir),Hamilton,1077658,West Fork of Mill Creek Lake,Reservoir,Hamilton,39.2600576,-84.4966103,205
USA,39.25,-84.5,1998,7,13,0.393192,,Ohio,Winton Lake (West Fork Reservoir),Hamilton,1077658,West Fork of Mill Creek Lake,Reservoir,Hamilton,39.2600576,-84.4966103,205
USA,39.25,-84.5,1998,7,13,0.393192,,Ohio,Winton Lake (West Fork Reservoir),Hamilton,1077658,West Fork of Mill Creek Lake,Reservoir,Hamilton,39.2600576,-84.4966103,205
